id,role,description,company,location,Stipend,Duration,Skills,Perks
5f9fc261fb43357b9094a31a,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Job offer.",Tynimo Life Style Private Limited,"[""Bangalore"", ""560001""]",6000-10000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc261fb43357b9094a31b,Photography,"The Photography Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, Adobe Creative Suite, Photography, Certificate, Free snacks & beverages.",Purplefront Technologies Private Limited,"[""Bangalore"", ""560001""]",3000-6000 /month,1 Month,"[""Adobe Photoshop"", ""Adobe Creative Suite"", ""Photography"", ""Certificate""]",Internship; Certificate
5f9fc262fb43357b9094a31c,Content Writing,"The Content Writing Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Job offer.",Navigus,"[""Bangalore"", ""560001""]",10000 /month,6 Months,"[""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc263fb43357b9094a31d,Digital Marketing,"The Digital Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Digital Marketing, 5 days a week, Job offer.",Digibook Technologies Private Limited,"[""Bangalore"", ""560001""]",14000 /month,3 Months,"[""Digital Marketing""]",Internship with job offer
5f9fc264fb43357b9094a31e,Content Writing,"The Content Writing Intern will provide essential support and hands-on experience in the related field involving the following skills: Copywriting, Certificate, Letter of recommendation, Job offer.",Sorted Works Inc,"[""Bangalore"", ""560001""]",10000 /month +  Incentives,6 Months,"[""Copywriting"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc264fb43357b9094a31f,Firmware,"The Firmware Intern will provide essential support and hands-on experience in the related field involving the following skills: Embedded Systems, C Programming, MATLAB, Linux, Certificate, Letter of recommendation, Free snacks & beverages, Job offer.",NUNAM (IMBUO EXPLORATION),"[""Bangalore"", ""560001""]",15000 /month,6 Months,"[""Embedded Systems"", ""C Programming"", ""MATLAB"", ""Linux"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc267fb43357b9094a320,Data Entry,"The Data Entry Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Informal dress code, 5 days a week.",Cloud Incorporated,"[""Bangalore"", ""560001""]",5000 /month,1 Month,"[""Certificate""]",Internship; Certificate
5f9fc268fb43357b9094a321,Architect Trainee,"The Architect Trainee Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours.",Enhancer Solutions Private Limited,"[""Delhi"", ""110001""]",5000-10000 /month,6 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc269fb43357b9094a322,Web Development,"The Web Development Intern will provide essential support and hands-on experience in the related field involving the following skills: HTML, CSS, Bootstrap, Node.js, ReactJS, Kubernetes, Google Cloud Computing, Certificate, Letter of recommendation, Informal dress code, Free snacks & beverages.",Inferigence Quotient LLP,"[""Bangalore"", ""560001""]",15000-20000 /month,6 Months,"[""HTML"", ""CSS"", ""Bootstrap"", ""Node.js"", ""ReactJS"", ""Kubernetes"", ""Google Cloud Computing"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc26afb43357b9094a323,Marketing,"The Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Google Analytics, Digital Marketing, Google AdWords, Facebook Marketing, Email Marketing, Certificate, Letter of recommendation, Flexible work hours.",Lugano Technology Services,"[""Bangalore"", ""560001""]",3000-5000 /month,3 Months,"[""Google Analytics"", ""Digital Marketing"", ""Google AdWords"", ""Facebook Marketing"", ""Email Marketing"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc26bfb43357b9094a324,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Informal dress code, 5 days a week, Job offer.",Skillate Laboratories Private Limited,"[""Bangalore"", ""560001""]",15000 /month,6 Months,"[""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc26cfb43357b9094a325,Mobile App Development,"The Mobile App Development Intern will provide essential support and hands-on experience in the related field involving the following skills: Java, XML, Algorithms, JSON, Swift, REST API, iOS, Android, ReactJS, Certificate, Letter of recommendation, Flexible work hours, Informal dress code, Free snacks & beverages, Job offer.",Krew Ventures,"[""Bangalore"", ""560001""]",6000 /month,3 Months,"[""Java"", ""XML"", ""Algorithms"", ""JSON"", ""Swift"", ""REST API"", ""iOS"", ""Android"", ""ReactJS"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc26dfb43357b9094a326,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Word, MS-PowerPoint, MS-Excel, Certificate, Flexible work hours, Informal dress code, Free snacks & beverages, Job offer.",Krew Ventures,"[""Bangalore"", ""560001""]",5000 /month +  Incentives,3 Months,"[""MS-Word"", ""MS-PowerPoint"", ""MS-Excel"", ""Certificate""]",Internship with job offer; Certificate
5f9fc26dfb43357b9094a327,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Job offer.",Ecozen Solutions,"[""Pune"", ""411001""]",10000 /month,3 Months,"[""Certificate""]",Internship with job offer; Certificate
5f9fc26efb43357b9094a328,Chess Coaching,The Chess Coaching Intern will provide essential support and hands-on experience in the related field involving the following skills: Flexible work hours.,Saswath Academy,"[""Bangalore"", ""560001""]",10000 /month,6 Months,[],Internship
5f9fc26ffb43357b9094a329,Content Writing,"The Content Writing Intern will provide essential support and hands-on experience in the related field involving the following skills: Creative Writing, Economics, English Proficiency (Written), Deep Learning, Certificate, Letter of recommendation, Flexible work hours, 5 days a week.",UNORGANISED WORLD WELFARE FOUNDATION,"[""Delhi"", ""110001""]",Unpaid,3 Months,"[""Creative Writing"", ""Economics"", ""English Proficiency (Written)"", ""Deep Learning"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc270fb43357b9094a32a,Civil Engineering,"The Civil Engineering Intern will provide essential support and hands-on experience in the related field involving the following skills: AutoCAD, Certificate, Letter of recommendation, Flexible work hours, Job offer.",Unplan,"[""Bangalore"", ""560001""]",5000 /month,3 Months,"[""AutoCAD"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc270fb43357b9094a32b,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Certificate, Informal dress code, 5 days a week, Job offer.",EDominer Systems Private Limited,"[""Bangalore"", ""560001""]",8000 /month,3 Months,"[""Social Media Marketing"", ""Email Marketing"", ""English Proficiency (Spoken)"", ""English Proficiency (Written)"", ""Certificate""]",Internship with job offer; Certificate
5f9fc271fb43357b9094a32c,Social Media Marketing,"The Social Media Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Job offer.",Looks Saloon,"[""Bangalore"", ""560001""]",10000-15000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc272fb43357b9094a32d,Telecalling,"The Telecalling Intern will provide essential support and hands-on experience in the related field involving the following skills: English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), Certificate, Letter of recommendation, Informal dress code.",DoorTask,"[""Bangalore"", ""560001""]",15000-20000 /month,3 Months,"[""English Proficiency (Spoken)"", ""English Proficiency (Written)"", ""Hindi Proficiency (Spoken)"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc273fb43357b9094a32e,Content Writing,"The Content Writing Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Word, Certificate, Letter of recommendation, Flexible work hours.",KeyLynk Business Consulting Private Limited,"[""Bangalore"", ""560001""]",5000-8000 /month,2 Months,"[""MS-Word"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc273fb43357b9094a32f,Marketing,"The Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Digital Marketing, MS-Excel, English Proficiency (Spoken), English Proficiency (Written), Certificate, Letter of recommendation, Informal dress code, Free snacks & beverages, Job offer.",Grexter,"[""Bangalore"", ""560001""]",12000 /month,2 Months,"[""Digital Marketing"", ""MS-Excel"", ""English Proficiency (Spoken)"", ""English Proficiency (Written)"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc274fb43357b9094a330,Operations,"The Operations Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Informal dress code.",KUST HEALTHCARE PRIVATE LIMITED,"[""Bangalore"", ""560001""]",5000 /month,1 Month,"[""Certificate""]",Internship; Certificate
5f9fc275fb43357b9094a331,Mechatronics (Electric Motorcycle Research And Development),"The Mechatronics (Electric Motorcycle Research And Development) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Informal dress code, Free snacks & beverages.",Voltronex Technologies Private Limited,"[""Bangalore"", ""560001""]",5000 /month,6 Months,"[""Certificate""]",Internship; Certificate
5f9fc276fb43357b9094a332,Operations (Junior Assistant),"The Operations (Junior Assistant) Intern will provide essential support and hands-on experience in the related field involving the following skills: Photography, Letter of recommendation.",Farmstruck Global Private Limited,"[""Bangalore"", ""560001""]",6000 lump sum,3 Months,"[""Photography"", ""Letter of recommendation""]",Internship
5f9fc276fb43357b9094a333,Photography,The Photography Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate.,Kaalia Productions,"[""Bangalore"", ""560001""]",8000 /month,6 Months,"[""Certificate""]",Internship; Certificate
5f9fc279fb43357b9094a334,Content Writing,"The Content Writing Intern will provide essential support and hands-on experience in the related field involving the following skills: Copywriting, Blogging, English Proficiency (Written).",HalfCute Internet Private Limited,"[""Bangalore"", ""560001""]",15000 /month,6 Months,"[""Copywriting"", ""Blogging"", ""English Proficiency (Written)""]",Internship
5f9fc27afb43357b9094a335,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Word, MS-Excel, English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), Certificate, Letter of recommendation, Flexible work hours.",La Muse,"[""Pune"", ""411001""]",2000 /month +  Incentives,2 Months,"[""MS-Word"", ""MS-Excel"", ""English Proficiency (Spoken)"", ""English Proficiency (Written)"", ""Hindi Proficiency (Spoken)"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc27bfb43357b9094a336,Social Media Marketing,"The Social Media Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Adobe Photoshop, CorelDRAW, Adobe Illustrator, Search Engine Marketing (SEM), Digital Marketing, 3ds Max, Informal dress code, Free snacks & beverages.",Phoenix Food Services,"[""Bangalore"", ""560001""]",5000 /month,2 Months,"[""Social Media Marketing"", ""Adobe Photoshop"", ""CorelDRAW"", ""Adobe Illustrator"", ""Search Engine Marketing (SEM)"", ""Digital Marketing"", ""3ds Max""]",Internship
5f9fc27efb43357b9094a337,Operations,"The Operations Intern will provide essential support and hands-on experience in the related field involving the following skills: Event Management, 5 days a week.",Zapr Media Labs,"[""Bangalore"", ""560001""]",30000 /month,2 Months,"[""Event Management""]",Internship
5f9fc27efb43357b9094a338,Social Media Marketing,"The Social Media Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Flexible work hours.",SUN Mobility,"[""Bangalore"", ""560001""]",15000 /month,6 Months,"[""Certificate""]",Internship; Certificate
5f9fc27ffb43357b9094a339,Mobile App Development,"The Mobile App Development Intern will provide essential support and hands-on experience in the related field involving the following skills: Python, Django, Flutter, Android, Certificate, Letter of recommendation, Flexible work hours, Informal dress code, 5 days a week, Free snacks & beverages, Job offer.",Ashva Wearable Technologies,"[""Bangalore"", ""560001""]",10000 /month,3 Months,"[""Python"", ""Django"", ""Flutter"", ""Android"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc280fb43357b9094a33a,Human Resources (HR),"The Human Resources (HR) Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Office, MS-Excel, Certificate.",Duru Cooperation Private Limited,"[""Bangalore"", ""560001""]",18000 /month,6 Months,"[""MS-Office"", ""MS-Excel"", ""Certificate""]",Internship; Certificate
5f9fc281fb43357b9094a33b,Lead Generation,"The Lead Generation Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Flexible work hours, Informal dress code, 5 days a week, Job offer.",SoftEzi Solutions Limited Liability Partnership,"[""Delhi"", ""110001""]",2000-5000 /month,3 Months,"[""Certificate""]",Internship with job offer; Certificate
5f9fc282fb43357b9094a33c,Project Mentoring,The Project Mentoring Intern will provide essential support and hands-on experience in the related field involving the following skills: Java.,GP Education Management Corporation Private Limited,"[""Bangalore"", ""560001""]",11000 /month,6 Months,"[""Java""]",Internship
5f9fc282fb43357b9094a33d,Customer Support Success,"The Customer Support Success Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Informal dress code, 5 days a week, Free snacks & beverages, Job offer.",Coviam Technologies,"[""Bangalore"", ""560001""]",22000 /month,6 Months,"[""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc283fb43357b9094a33e,Market Expansion,"The Market Expansion Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Flexible work hours, Informal dress code.",DhiSigma Systems Private Limited,"[""Bangalore"", ""560001""]",10000-15000 /month,2 Months,"[""Certificate""]",Internship; Certificate
5f9fc284fb43357b9094a33f,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Letter of recommendation, Flexible work hours, Job offer.",CollegeDoors.com,"[""Chandigarh"", ""000000""]",5000 /month +  Incentives,2 Months,"[""Letter of recommendation""]",Internship with job offer
5f9fc284fb43357b9094a340,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Office, Certificate, Letter of recommendation, Flexible work hours, Informal dress code.",Mapmyops | Intelloc Mapping Services,"[""Ahmedabad"", ""380001""]",2000 /month +  Incentives,2 Months,"[""MS-Office"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc285fb43357b9094a341,Digital Marketing,"The Digital Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Search Engine Marketing (SEM), Digital Marketing, Google AdWords, Search Engine Optimization (SEO), Letter of recommendation, 5 days a week, Job offer.",Paskon (India) Private Limited,"[""Bangalore"", ""560001""]",8000-10000 /month,3 Months,"[""Social Media Marketing"", ""Search Engine Marketing (SEM)"", ""Digital Marketing"", ""Google AdWords"", ""Search Engine Optimization (SEO)"", ""Letter of recommendation""]",Internship with job offer
5f9fc287fb43357b9094a342,Full Stack Development,"The Full Stack Development Intern will provide essential support and hands-on experience in the related field involving the following skills: Letter of recommendation, 5 days a week, Job offer.",Paskon (India) Private Limited,"[""Bangalore"", ""560001""]",8000-10000 /month,3 Months,"[""Letter of recommendation""]",Internship with job offer
5f9fc288fb43357b9094a343,UI/UX Design,"The UI/UX Design Intern will provide essential support and hands-on experience in the related field involving the following skills: HTML, Adobe Photoshop, User Interface (UI) Development, Wireframing, UI & UX Design, Adobe XD, Figma, Certificate, Flexible work hours.",Lloyd Harrington Australia Proprietary Limited,"[""Bangalore"", ""560001""]",7000 /month,6 Months,"[""HTML"", ""Adobe Photoshop"", ""User Interface (UI) Development"", ""Wireframing"", ""UI & UX Design"", ""Adobe XD"", ""Figma"", ""Certificate""]",Internship; Certificate
5f9fc288fb43357b9094a344,Warehouse Incharge/Store Executive,"The Warehouse Incharge/Store Executive Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Word, MS-PowerPoint, Tally, MS-Excel, Certificate, Flexible work hours, Job offer.",Samosa Singh,"[""Bangalore"", ""560001""]",8000-10000 /month,6 Months,"[""MS-Word"", ""MS-PowerPoint"", ""Tally"", ""MS-Excel"", ""Certificate""]",Internship with job offer; Certificate
5f9fc289fb43357b9094a345,Content Writing,"The Content Writing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Creative Writing, English Proficiency (Written), Certificate, Letter of recommendation, Flexible work hours, Job offer.",Lloyd Harrington Australia Proprietary Limited,"[""Secunderabad"", ""500003""]",7000 /month,6 Months,"[""Social Media Marketing"", ""Search Engine Marketing (SEM)"", ""Search Engine Optimization (SEO)"", ""Creative Writing"", ""English Proficiency (Written)"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc28afb43357b9094a346,PHP Development,"The PHP Development Intern will provide essential support and hands-on experience in the related field involving the following skills: PHP, Certificate, Letter of recommendation, 5 days a week, Job offer.",Gloify,"[""Bangalore"", ""560001""]",10000 /month,3 Months,"[""PHP"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc28bfb43357b9094a347,Flutter Application Development (Full Stack),"The Flutter Application Development (Full Stack) Intern will provide essential support and hands-on experience in the related field involving the following skills: Java, JavaScript, Flutter, Certificate, Letter of recommendation, Job offer.",Sidangel Fund,"[""Delhi"", ""110001""]",20000 /month,6 Months,"[""Java"", ""JavaScript"", ""Flutter"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc28cfb43357b9094a348,Content Writing,"The Content Writing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, WordPress, MS-Word, Digital Marketing, Creative Writing, Copywriting, Letter of recommendation, Informal dress code, 5 days a week, Free snacks & beverages.",GreedyGame Media Private Limited,"[""Bangalore"", ""560001""]",30000 /month,3 Months,"[""Social Media Marketing"", ""WordPress"", ""MS-Word"", ""Digital Marketing"", ""Creative Writing"", ""Copywriting"", ""Letter of recommendation""]",Internship
5f9fc28dfb43357b9094a349,Mechanical Engineering,The Mechanical Engineering Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate.,Lee Spring Company India Private Limited,"[""Bangalore"", ""560001""]",8000 /month,3 Months,"[""Certificate""]",Internship; Certificate
5f9fc28dfb43357b9094a34a,Fashion Photography/ Videography,"The Fashion Photography/ Videography Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, Video Editing, Photography, Video Making, Adobe After Effects, Adobe Photoshop Lightroom CC, Certificate, Letter of recommendation, Flexible work hours.",Enzo League,"[""Bangalore"", ""560001""]",2000 /month,3 Months,"[""Adobe Photoshop"", ""Video Editing"", ""Photography"", ""Video Making"", ""Adobe After Effects"", ""Adobe Photoshop Lightroom CC"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc28efb43357b9094a34b,Telecalling,"The Telecalling Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Word, MS-PowerPoint, English Proficiency (Spoken), English Proficiency (Written), Kannada Proficiency (Spoken), Kannada Proficiency (Written), Certificate, Flexible work hours, Informal dress code.",Digital Roy Academy,"[""Bangalore"", ""560001""]",4000-6000 /month,3 Months,"[""MS-Word"", ""MS-PowerPoint"", ""English Proficiency (Spoken)"", ""English Proficiency (Written)"", ""Kannada Proficiency (Spoken)"", ""Kannada Proficiency (Written)"", ""Certificate""]",Internship; Certificate
5f9fc28ffb43357b9094a34c,Web Development,"The Web Development Intern will provide essential support and hands-on experience in the related field involving the following skills: PHP, HTML, CSS, JavaScript, SQL, Certificate, Letter of recommendation, Flexible work hours, Job offer.",SmallBzr,"[""Bangalore"", ""560001""]",5000-6000 /month,2 Months,"[""PHP"", ""HTML"", ""CSS"", ""JavaScript"", ""SQL"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc290fb43357b9094a34d,Social Media Marketing,"The Social Media Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Video Editing, Data Analytics, English Proficiency (Written), Certificate, Letter of recommendation, Informal dress code.",Naved Qureshi,"[""Bangalore"", ""560001""]",5000 /month +  Incentives,2 Months,"[""Social Media Marketing"", ""Video Editing"", ""Data Analytics"", ""English Proficiency (Written)"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc291fb43357b9094a34e,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Email Marketing, Certificate, Letter of recommendation, Flexible work hours.",Shreeram Technologies Services Private Limited,"[""Chennai"", ""600001""]",8000 /month +  Incentives,3 Months,"[""Email Marketing"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc292fb43357b9094a34f,Campus Ambassador,"The Campus Ambassador Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, 5 days a week.",Solortus Designs,"[""Bangalore"", ""560001""]",Performance Based,4 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc293fb43357b9094a350,Human Resources (HR),"The Human Resources (HR) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours.",Transformplus,"[""Bangalore"", ""560001""]",9000-12000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc294fb43357b9094a351,Web Development,"The Web Development Intern will provide essential support and hands-on experience in the related field involving the following skills: Java, HTML, CSS, .NET, ASP.NET, Adobe Creative Suite, Adobe Dreamweaver, MS SQL Server, Adobe After Effects, iOS, Adobe Fireworks, Amazon Web Server (AWS), Certificate, Letter of recommendation, Flexible work hours.",Seed Studio LLP,"[""Bangalore"", ""560001""]",5000 /month,4 Months,"[""Java"", ""HTML"", ""CSS"", "".NET"", ""ASP.NET"", ""Adobe Creative Suite"", ""Adobe Dreamweaver"", ""MS SQL Server"", ""Adobe After Effects"", ""iOS"", ""Adobe Fireworks"", ""Amazon Web Server (AWS)"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc294fb43357b9094a352,Graphic Design,"The Graphic Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Premiere Pro, Adobe Creative Suite, Adobe Dreamweaver, Adobe Indesign, User Interface (UI) Development, Adobe Flash, Adobe After Effects, Adobe XD, Certificate, Letter of recommendation, Flexible work hours, Informal dress code, Free snacks & beverages, Job offer.",LearnMall,"[""Bangalore"", ""560001""]",12000 /month,3 Months,"[""Adobe Premiere Pro"", ""Adobe Creative Suite"", ""Adobe Dreamweaver"", ""Adobe Indesign"", ""User Interface (UI) Development"", ""Adobe Flash"", ""Adobe After Effects"", ""Adobe XD"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc295fb43357b9094a353,Web Development,"The Web Development Intern will provide essential support and hands-on experience in the related field involving the following skills: CSS, JavaScript, Python, SQL, Bootstrap, SQLite, REST API, Flask, Certificate, Flexible work hours, Job offer.",Putatoe Technologies Private Limited,"[""Delhi"", ""110001""]",2000 /month,6 Months,"[""CSS"", ""JavaScript"", ""Python"", ""SQL"", ""Bootstrap"", ""SQLite"", ""REST API"", ""Flask"", ""Certificate""]",Internship with job offer; Certificate
5f9fc296fb43357b9094a354,Test Automation Engineering,The Test Automation Engineering Intern will provide essential support and hands-on experience in the related field involving the following skills: Flexible work hours.,Interview Cracker,"[""Bangalore"", ""560001""]",20000 /month,6 Months,[],Internship
5f9fc297fb43357b9094a355,Digital Marketing,"The Digital Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Adobe Photoshop, CorelDRAW, Search Engine Optimization (SEO), English Proficiency (Written), Certificate, Letter of recommendation, Informal dress code, Free snacks & beverages, Job offer.",Wish Karo,"[""Bangalore"", ""560001""]",9000-18000 /month,6 Months,"[""Social Media Marketing"", ""Adobe Photoshop"", ""CorelDRAW"", ""Search Engine Optimization (SEO)"", ""English Proficiency (Written)"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc298fb43357b9094a356,Web Development,"The Web Development Intern will provide essential support and hands-on experience in the related field involving the following skills: CSS, JavaScript, Node.js, ReactJS, Certificate, Letter of recommendation, Flexible work hours.",Last Bootcamp,"[""Delhi"", ""110001""]",5000 /month,3 Months,"[""CSS"", ""JavaScript"", ""Node.js"", ""ReactJS"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc299fb43357b9094a357,Java Development,The Java Development Intern will provide essential support and hands-on experience in the related field involving the following skills: Flexible work hours.,Interview Cracker,"[""Bangalore"", ""560001""]",25000 /month,6 Months,[],Internship
5f9fc299fb43357b9094a358,Human Resources (HR),"The Human Resources (HR) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Flexible work hours, Informal dress code, 5 days a week.",Design Cafe,"[""Bangalore"", ""560001""]",8000 /month,2 Months,"[""Certificate""]",Internship; Certificate
5f9fc29bfb43357b9094a359,Marketing,The Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: 5 days a week.,John Meridian,"[""Bangalore"", ""560001""]",7500 /month,3 Months,[],Internship
5f9fc29bfb43357b9094a35a,Architecture,"The Architecture Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Flexible work hours.",WebxInfinity IT Solutions A Venture Of Blowpix Solutions Pvt Ltd,"[""Bangalore"", ""560001""]",2000-7000 /month,2 Months,"[""Certificate""]",Internship; Certificate
5f9fc29cfb43357b9094a35b,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-PowerPoint, English Proficiency (Spoken), Certificate, Letter of recommendation, Job offer.",JookeBox,"[""Bangalore"", ""560001""]",5000 /month,3 Months,"[""MS-PowerPoint"", ""English Proficiency (Spoken)"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc29dfb43357b9094a35c,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Job offer.",Ifurnish,"[""Bangalore"", ""560001""]",10000-20000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc29efb43357b9094a35d,Operations,"The Operations Intern will provide essential support and hands-on experience in the related field involving the following skills: English Proficiency (Spoken), Hindi Proficiency (Spoken), Tamil Proficiency (Spoken), Kannada Proficiency (Spoken), Certificate, Letter of recommendation, Flexible work hours.",Beegle,"[""Bangalore"", ""560001""]",2000 /month,2 Months,"[""English Proficiency (Spoken)"", ""Hindi Proficiency (Spoken)"", ""Tamil Proficiency (Spoken)"", ""Kannada Proficiency (Spoken)"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc29ffb43357b9094a35e,Technical/Patent Analysis,"The Technical/Patent Analysis Intern will provide essential support and hands-on experience in the related field involving the following skills: Digital Signal Processing, Data Analytics, Creative Writing, Internet of Things (IoT), English Proficiency (Spoken), Certificate, Letter of recommendation, Flexible work hours, Informal dress code, 5 days a week, Job offer.",IPexcel Services Private Limited,"[""Bangalore"", ""560001""]",10000-15000 /month,3 Months,"[""Digital Signal Processing"", ""Data Analytics"", ""Creative Writing"", ""Internet of Things (IoT)"", ""English Proficiency (Spoken)"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2a2fb43357b9094a35f,iOS App Development,The iOS App Development Intern will gain essential experience in key areas relevant to this role.,Evineon Technologies,"[""Bangalore"", ""560001""]",20000-22000 /month,3 Months,"[""General Skills""]",Internship
5f9fc2a3fb43357b9094a360,Technologist,"The Technologist Intern will provide essential support and hands-on experience in the related field involving the following skills: Linux, Raspberry Pi, Certificate, Letter of recommendation.",Innomonk Technologies Private Limited,"[""Bangalore"", ""560001""]",9000 /month,6 Months,"[""Linux"", ""Raspberry Pi"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
